output,parameter,increment,steps,fd,oti,rel_error,plateau_spread,weighted_fd,float32_floor_rel,weighted_error
e1_ip1_S11,nu,18,0.02/0.01,-13.392130533854166,-13.418870829118532,0.001996717041905234,0.001709077098366882,0.014258098551240725,0.0004180406283571654,2.8469388362426685e-05
e1_ip1_S11,nu,19,0.02/0.01,-12.044270833333334,-12.034094249396503,0.0008449315095660642,0.00021114864864874697,0.012759925557042417,0.0004671237658004503,1.0781263162862454e-05
e1_ip1_S11,nu,20,0.02/0.01,-11.006673177083334,-11.133963379870465,0.0115648207900057,0.008780036968576764,0.01160521586881344,0.0005136022065351278,0.00013421224175215772
e1_ip1_S11,nu,21,0.01/0.005,-9.684244791666666,-9.703651784551198,0.0020039758702951995,0.007878151260504201,0.010162293535713842,0.0011730549716148055,2.0364991032427428e-05
e1_ip1_S11,nu,22,0.02/0.01,-8.9263916015625,-8.921655248275442,0.000530601109436944,0.0005698005698006361,0.009322829010604014,0.0006393407484744689,4.946703416117417e-06
e1_ip1_S11,nu,23,0.01/0.005,-8.463541666666666,-8.456311564274756,0.0008542644056902785,0.0006009615384616084,0.008799357308479661,0.001354749959248763,7.516977741584786e-06
e1_ip1_S11,nu,24,0.01/0.005,-7.303873697916666,-7.310800433690474,0.0009483646706245551,0.0013927576601671715,0.007559422535923049,0.0015769629093265799,7.169089263392501e-06
e1_ip1_S11,nu,25,0.02/0.01,-7.120768229166666,-7.113399973329251,0.0010347557454874706,0.0007142857142857976,0.007337187033597294,0.0008123637097222465,7.592196438730971e-06
e1_ip1_S11,nu,26,0.01/0.005,-7.008870442708333,-7.010215613351079,0.0001919240273795201,0.0,0.007190724737387217,0.0016578202323747479,1.3800728513768966e-06
e1_ip1_S11,nu,27,0.01/0.005,-6.439208984375,-6.445900372195865,0.0010391630147588197,0.0,0.006577703828545759,0.0018123237630955605,6.835306540662241e-06
e1_ip1_S11,nu,28,0.02/0.01,-6.322224934895833,-6.31808299472209,0.0006551396409326386,0.0,0.00643072643513844,0.0009268726539151475,4.213023807652625e-06
e1_ip1_S11,nu,29,0.01/0.005,-6.134033203125,-6.133257007417569,0.00012653920866215407,0.0,0.006213496352945553,0.0019185541083365926,7.862509115269106e-07
e1_ip1_S11,nu,30,0.02/0.01,-5.818684895833333,-5.814347525113249,0.000745421138578988,0.0,0.00587011407930442,0.0010153915915455853,4.375707120583649e-06
e1_ip1_S11,nu,31,0.02/0.01,-5.701700846354167,-5.697121155099694,0.0008032149314535278,0.00044603033006249614,0.005728969163734041,0.0010404078477626395,4.601593574148012e-06
e1_ip1_S11,nu,32,0.02/0.01,-5.6304931640625,-5.629813813545979,0.00012065559742735008,0.000451671183378553,0.005634785859303825,0.0010577978695849631,6.798684542294872e-07
e1_ip1_S11,nu,33,0.02/0.01,-5.4931640625,-5.594536514207789,0.018454291653115715,0.009259259259259205,0.005475729336726933,0.001088524306261981,0.0001010507061934807
e1_ip1_S11,nu,34,0.02/0.01,-5.177815755208333,-5.150432279049369,0.005288615403400425,0.0029469548133595285,0.005141388174807198,0.0011593103408813477,2.719082469614614e-05
